# ==================================================
# The below features have been synthesized with the following specs:
# Synthetic Method: PRC.
# Seed: 0.
# 50 examples (rows) are generated.
# 100 total features (columns) appear in the following order: 
# 10 relevant features.
# 90 irrelevant features. 
# ==================================================
3.119127,2.597227,2.998515,3.218825,2.570546,9.238254,8.194454,8.997031,9.437650,8.141092,3.421848,3.159060,2.161220,2.895603,3.047890,3.160416,3.050717,2.788086,2.961414,3.098267,2.910665,2.876033,3.417361,2.684464,2.883512,2.322910,3.180323,3.276088,3.182829,3.305891,3.146902,3.114172,3.157982,2.910897,3.396109,2.883809,2.512549,3.283261,3.616901,2.679950,2.966123,2.771519,2.873139,3.015364,2.586064,2.907449,2.511344,2.810591,2.604643,2.646980,2.426696,3.406452,3.169686,2.360845,2.801057,3.778217,3.024834,3.207653,3.300529,3.164427,3.794970,3.173588,3.460746,3.129342,3.776016,3.671271,3.049002,3.179649,3.624738,3.422506,3.302112,3.629655,3.884279,3.469573,3.223246,3.533921,3.596181,3.209576,3.732147,3.542325,3.656742,3.453069,3.438687,3.210136,3.891621,3.197357,3.249370,3.363545,3.973053,3.551882,3.146166,3.839532,3.290341,3.020948,3.732283,3.961665,3.894818,3.037707,3.461891,3.190878,0.575102
3.131707,3.143288,3.232014,2.605294,2.779432,9.263415,9.286576,9.464028,8.210588,8.558865,2.776520,2.769685,2.517705,3.251462,2.868045,3.156050,3.175585,3.458482,2.395043,3.579534,3.422938,3.191022,3.794531,3.068326,3.273826,2.753862,3.378119,3.055942,2.849600,3.705646,2.898400,3.002954,2.934240,2.748110,3.177091,3.246137,3.118124,2.213141,3.335999,2.883254,2.594559,3.201094,3.187616,2.652309,3.824145,2.596791,2.422332,2.615276,3.473600,2.941381,2.875981,2.979281,2.801129,2.769912,2.786262,3.303306,3.187291,3.784042,3.280236,3.965864,3.524922,3.572071,3.787840,3.680666,3.862278,3.127336,3.495560,3.547477,3.109142,3.732620,3.453992,3.620153,3.863370,3.708435,3.771134,3.292816,3.447265,3.923203,3.389020,3.471190,3.130081,3.669109,3.226248,3.164524,3.869455,3.176904,3.589240,3.266170,3.483909,3.917387,3.774070,3.767757,3.092566,3.107027,3.770852,3.478556,3.846660,3.375496,3.629194,3.267581,0.591549
2.854522,2.610066,3.579789,2.834696,3.109657,8.709043,8.220132,10.159579,8.669393,9.219313,3.235985,3.340152,2.648302,3.079743,3.262736,2.639416,2.832478,2.653979,2.569657,3.033954,2.754623,3.210376,2.990193,3.137542,2.902572,2.788334,2.969776,2.998335,2.764715,3.142198,3.248865,3.052694,3.571164,2.789220,3.173532,2.863755,3.078210,2.723350,3.371708,3.058674,3.397415,2.577968,2.835495,2.702478,2.822686,2.769130,2.959820,2.994251,2.986338,2.814825,3.062475,3.291872,2.699241,3.000296,2.975310,3.401030,3.498279,3.174776,3.386654,3.355822,3.240697,3.759214,3.606526,3.433291,3.574189,3.447436,3.332115,3.221345,3.699420,3.013330,3.101553,3.567263,3.289221,3.287230,3.768695,3.991545,3.532005,3.002584,3.601404,3.755864,3.181352,3.242919,3.208426,3.784185,3.931085,3.802530,3.383846,3.781103,3.545805,3.409712,3.456389,3.133771,3.971772,3.823514,3.208523,3.644914,3.105221,3.095168,3.146559,3.570301,0.592716
2.913809,3.527824,3.440120,3.211118,2.265497,8.827618,10.055649,9.880241,9.422235,7.530993,3.156118,2.978714,2.994778,2.669635,3.007235,2.692705,3.171901,2.965594,3.013286,2.702937,3.267919,3.230771,3.287175,3.742462,2.982494,3.401134,2.958724,3.131362,3.121779,3.088197,3.219419,2.898688,3.013644,3.178437,3.582618,2.719214,2.397956,2.838638,3.029976,3.058326,3.030739,3.394263,3.325350,2.983577,2.843484,2.884664,2.881232,2.924800,2.475783,2.846320,2.858373,2.937040,2.915233,3.224002,2.822686,3.319006,3.836408,3.607764,3.856145,3.963209,3.113123,3.324754,3.400110,3.365852,3.239159,3.707231,3.178947,3.704386,3.388813,3.529857,3.656435,3.648325,3.240770,3.466018,3.336806,3.979091,3.629096,3.331199,3.249783,3.013156,3.079667,3.812127,3.239800,3.642207,3.951082,3.120848,3.934194,3.189593,3.885245,3.728642,3.821106,3.355928,3.289699,3.591700,3.618194,3.859822,3.121795,3.404909,3.225052,3.357026,0.598744
3.017343,3.227895,3.334654,2.794031,3.607337,9.034686,9.455791,9.669308,8.588062,10.214674,2.853807,3.180646,2.921562,3.072152,3.223112,3.140656,3.083387,2.934519,3.227298,3.058517,2.831716,2.949730,2.593957,2.679481,2.372364,2.773356,3.445182,2.814504,3.262514,2.998850,2.766484,3.446093,3.194069,2.416066,3.347134,2.641736,2.940695,3.222704,2.900049,3.372981,3.253755,2.474375,2.842522,3.094025,2.808334,2.927908,3.266595,3.105594,2.693127,3.058202,2.795910,2.594936,2.623315,3.095652,2.990629,3.263585,3.119882,3.305368,3.994897,3.692198,3.590130,3.800159,3.643947,3.464070,3.516350,3.048423,3.743628,3.357205,3.833176,3.412714,3.681689,3.436129,3.155438,3.519209,3.964848,3.245953,3.191206,3.843162,3.380220,3.510778,3.561925,3.581549,3.806974,3.407857,3.506350,3.082837,3.876579,3.673027,3.333726,3.177433,3.529094,3.174751,3.365578,3.549466,3.489819,3.554638,3.998472,3.215366,3.445371,3.053707,0.634431
2.559856,2.779491,3.311683,3.016352,3.667464,8.119713,8.558981,9.623367,9.032703,10.334928,3.001811,2.617930,2.938690,2.654277,2.691202,2.944958,2.538870,3.223089,3.828961,3.152941,2.652366,2.909605,2.481521,2.874128,3.169105,3.196462,2.656086,3.099715,3.385469,3.585031,2.766402,2.711933,3.018139,2.023970,2.822989,2.909675,2.846886,2.472042,2.918150,2.741130,3.252494,2.693842,2.905885,2.922351,3.189190,2.151365,2.886458,3.253205,2.879437,2.491021,3.108866,3.112229,2.909837,2.613401,2.753108,3.809646,3.585560,3.925998,3.657653,3.476103,3.529837,3.451373,3.333793,3.604542,3.416953,3.820526,3.868237,3.337907,3.691700,3.430775,3.243410,3.989404,3.238116,3.660295,3.762454,3.694904,3.088371,3.286062,3.683365,3.255187,3.968295,3.442101,3.552159,3.503766,3.431475,3.465460,3.917194,3.023418,3.969776,3.114608,3.430513,3.692595,3.800269,3.657985,3.490192,3.890346,3.434731,3.247411,3.780846,3.564485,0.603653
3.062840,2.788935,2.874145,2.636285,2.574107,9.125679,8.577871,8.748291,8.272569,8.148213,2.895414,2.708156,2.359941,2.743571,2.979419,2.830980,2.974809,3.027886,3.298859,3.734608,3.243926,2.531890,2.114352,2.968513,3.023796,2.612709,3.090677,2.744353,3.134223,2.891494,3.132488,2.418935,2.853844,2.950468,2.525042,3.627446,2.819742,3.463324,2.778553,2.923343,3.394634,3.101276,3.064018,3.088648,2.544614,2.870149,2.681185,3.065805,2.818667,2.985314,2.974236,2.987877,2.988418,2.782541,2.648666,3.134272,3.329817,3.089287,3.541269,3.149938,3.715890,3.555507,3.971078,3.011641,3.716111,3.203680,3.034480,3.628171,3.545715,3.302366,3.507330,3.055091,3.427179,3.576858,3.874710,3.847181,3.797216,3.921994,3.418083,3.449050,3.009196,3.457337,3.509095,3.555182,3.953718,3.082253,3.310595,3.425971,3.827041,3.653163,3.804694,3.102376,3.331108,3.017932,3.923511,3.719081,3.360185,3.504867,3.009747,3.783511,0.555312
3.210137,3.193722,3.431520,2.748465,3.563036,9.420274,9.387444,9.863039,8.496929,10.126072,2.778548,3.357179,3.124721,3.195652,3.459989,2.606856,3.169984,2.641642,2.888556,3.161413,3.538115,2.739278,2.968401,3.385412,2.503397,3.120704,2.897241,2.706102,3.048877,3.198309,2.695967,3.126663,3.057790,2.586062,3.517804,3.363301,2.713358,2.804456,3.256927,2.834850,2.386760,3.349627,3.002927,3.635675,3.119156,3.063664,3.958167,2.942711,2.682728,3.076399,3.378585,2.611627,2.697245,3.149926,1.934218,3.918127,3.257215,3.701720,3.512427,3.666772,3.572500,3.525240,3.590812,3.106977,3.088386,3.313261,3.088884,3.378413,3.081580,3.166138,3.705486,3.024150,3.588893,3.349226,3.751768,3.801182,3.115801,3.399740,3.354476,3.637574,3.324036,3.646709,3.832527,3.335971,3.588710,3.816641,3.983350,3.868389,3.974473,3.988188,3.064426,3.597207,3.011592,3.093746,3.149485,3.982135,3.667417,3.640093,3.049893,3.435031,0.640803
2.904204,3.524803,2.855738,2.754839,3.083262,8.808408,10.049606,8.711476,8.509678,9.166524,2.635774,3.265161,2.804420,2.457839,3.641856,2.529822,2.825545,2.875756,3.027715,2.876832,2.973012,3.019165,2.971108,3.031091,2.207025,3.147022,2.531848,2.277785,3.460449,2.571495,3.059956,2.742480,2.773845,3.161218,2.650592,3.124225,3.126897,3.388149,2.887929,3.348861,3.573565,3.528894,3.195359,3.149722,3.949818,3.744059,2.744461,3.307870,3.200653,3.024089,3.051104,3.162595,3.312453,3.072923,3.113265,3.796668,3.450539,3.032740,3.364657,3.029812,3.266405,3.862710,3.706161,3.266308,3.550084,3.401459,3.702281,3.443912,3.872743,3.927247,3.856591,3.128425,3.282121,3.904625,3.938448,3.951280,3.011819,3.344398,3.438430,3.401441,3.028627,3.244976,3.945008,3.909036,3.130011,3.049745,3.711684,3.176199,3.297685,3.998976,3.883091,3.155173,3.371667,3.407238,3.059173,3.489259,3.191359,3.817087,3.887254,3.620539,0.600408
3.343818,3.053670,2.804824,2.552927,2.532827,9.687635,9.107340,8.609647,8.105854,8.065653,3.464047,3.105907,3.181674,3.330077,3.544421,3.409014,3.125738,3.069272,2.592132,3.097354,2.654277,2.658654,3.216836,2.966474,3.157403,2.791012,3.400401,3.047924,3.395909,3.224480,3.055083,2.840491,3.010503,3.276003,3.232553,2.601472,3.341894,2.928697,3.271755,2.767504,3.212618,2.734469,3.043119,2.900657,2.904809,2.811138,2.948807,2.419788,3.292200,3.320562,2.852409,2.540082,2.784430,3.315871,3.208507,3.222547,3.521098,3.421717,3.924414,3.933594,3.540948,3.259982,3.248723,3.195137,3.445674,3.722895,3.034022,3.713420,3.316294,3.361402,3.999566,3.185673,3.752285,3.391123,3.868134,3.801480,3.199162,3.010188,3.988564,3.990877,3.244322,3.249507,3.771219,3.804390,3.438806,3.733139,3.955057,3.804440,3.447591,3.865557,3.322904,3.061770,3.006856,3.795095,3.251974,3.406160,3.697345,3.022895,3.514685,3.121219,0.565104
3.167561,3.329904,2.945235,2.641878,3.291014,9.335122,9.659809,8.890470,8.283757,9.582028,2.899882,3.299092,2.652840,2.795788,3.158202,2.968029,2.803591,2.162624,3.223739,3.107907,2.419026,3.200109,2.995212,3.092945,3.315064,2.753371,3.237855,3.227951,3.253839,3.545319,3.219578,2.812814,3.599461,2.630896,2.845759,2.678510,2.965746,3.360740,3.432595,3.154506,2.796870,2.815460,2.798935,3.317614,2.697820,3.288175,2.989135,3.057350,3.503906,2.841555,3.553910,2.530182,2.725079,2.473870,2.751073,3.125083,3.570479,3.730639,3.361568,3.214332,3.468367,3.409689,3.494120,3.933793,3.637312,3.095605,3.122987,3.031350,3.605609,3.772443,3.489831,3.409570,3.890224,3.029450,3.967556,3.641696,3.825731,3.769557,3.884975,3.104111,3.320043,3.597909,3.293018,3.592394,3.901058,3.673195,3.061672,3.123116,3.973512,3.070448,3.842470,3.986641,3.162187,3.704061,3.808025,3.951437,3.843095,3.748760,3.770360,3.778114,0.610532
2.573202,2.762311,3.207006,2.249953,3.128790,8.146404,8.524621,9.414012,7.499906,9.257580,3.194294,3.245910,3.102258,3.089031,2.608891,2.557723,3.101297,3.449269,2.878622,2.577147,2.488907,2.773116,3.526515,2.930753,2.654019,2.796843,2.838818,3.088538,2.779995,2.703353,2.937328,3.156223,3.239015,3.183511,2.847501,2.434974,2.733828,3.094694,2.555455,3.084206,2.803341,2.805945,3.373169,3.072911,3.456752,2.686916,3.376914,3.303027,2.001666,2.970576,3.514075,3.259352,2.852893,2.922403,2.565650,3.091113,3.337783,3.855160,3.737901,3.951597,3.841251,3.652037,3.533349,3.107839,3.433820,3.961947,3.046419,3.964296,3.093781,3.765556,3.129739,3.316306,3.306278,3.355098,3.858731,3.180881,3.871348,3.375021,3.071540,3.878150,3.767137,3.447147,3.653924,3.677250,3.399883,3.548297,3.403778,3.478990,3.703331,3.415052,3.404067,3.771817,3.292250,3.345842,3.427678,3.227849,3.870989,3.400185,3.328319,3.062173,0.547489
2.806120,3.036427,2.974766,3.067371,3.231391,8.612239,9.072853,8.949532,9.134743,9.462781,3.068764,2.402276,2.661564,3.373055,2.993145,2.878858,2.964696,3.913965,3.345063,2.741453,3.555583,2.970402,3.246572,2.804457,2.687381,3.267304,2.743704,2.739561,3.299278,2.612644,2.526916,3.181685,2.346706,2.749425,2.878118,2.551564,2.627536,3.221958,3.097484,2.684763,3.176495,3.506426,2.572527,3.020419,3.658884,3.203720,3.271128,2.933282,2.734012,3.381124,3.217908,2.982826,2.844888,2.417425,3.051969,3.223629,3.603775,3.048212,3.971325,3.995715,3.141206,3.050318,3.419793,3.265787,3.165304,3.102891,3.487827,3.876817,3.985974,3.338806,3.396776,3.653179,3.384095,3.905443,3.793159,3.590867,3.658973,3.712802,3.660854,3.350949,3.540707,3.295536,3.283726,3.674063,3.427349,3.840761,3.220064,3.260836,3.865034,3.358072,3.972284,3.132280,3.857150,3.552469,3.536680,3.533421,3.182426,3.775547,3.403577,3.626256,0.603378
2.747210,3.473661,3.242031,3.281244,3.388288,8.494420,9.947321,9.484063,9.562488,9.776576,2.769429,2.956049,3.223658,3.273334,3.239667,3.751688,3.388373,2.751307,2.727233,3.776050,2.778891,2.985288,3.581620,3.571772,2.981789,3.080648,2.454964,2.697217,2.878247,2.998113,2.892227,3.050765,3.730901,3.154780,3.102902,3.000609,2.942697,3.410982,2.669580,2.958140,2.634741,3.029043,3.039683,3.306836,3.399221,3.221021,3.540753,3.529501,3.105120,3.124449,2.354573,3.106748,2.998303,2.437168,2.856205,3.641692,3.867689,3.926750,3.537219,3.206065,3.525372,3.999104,3.292114,3.236463,3.740299,3.890513,3.195316,3.712833,3.953514,3.563496,3.884819,3.684153,3.667680,3.135222,3.226326,3.239899,3.371804,3.127749,3.194814,3.817634,3.262833,3.058771,3.169795,3.247077,3.154186,3.331471,3.296206,3.782441,3.411788,3.757823,3.715486,3.336662,3.249447,3.965367,3.658310,3.103406,3.768037,3.029807,3.617520,3.870755,0.640930
3.262529,3.281360,3.025198,2.524409,2.954985,9.525059,9.562719,9.050396,8.048817,8.909970,3.319141,2.587075,3.430984,3.158266,2.923871,2.952558,3.276642,2.522869,3.680254,2.728860,2.744906,3.406923,3.263351,3.441797,3.348660,3.125465,2.574539,2.842387,3.066146,2.994272,2.315739,3.348135,3.577047,3.488032,2.660713,3.145322,2.291167,3.563339,2.353374,3.136836,3.387527,3.430441,3.114657,2.524783,2.966275,2.910561,3.122786,3.329249,3.220680,3.707206,3.220350,2.870394,3.543327,2.895157,3.093955,3.051735,3.558935,3.061958,3.823724,3.773942,3.149249,3.328057,3.272673,3.492164,3.531496,3.276734,3.710295,3.194001,3.050349,3.807712,3.160518,3.953783,3.679920,3.352141,3.250263,3.431271,3.190793,3.315974,3.191522,3.019701,3.477207,3.744120,3.813039,3.285825,3.830586,3.725921,3.706412,3.466368,3.529797,3.127921,3.857028,3.655715,3.369562,3.397463,3.424885,3.418108,3.171593,3.229350,3.164287,3.723181,0.596530
2.743495,2.525753,3.086151,2.810484,2.656732,8.486990,8.051505,9.172302,8.620967,8.313464,3.060259,2.235590,3.092273,3.096480,2.930098,2.952904,2.571866,3.027488,3.500975,2.940910,2.825958,2.797424,3.672363,2.548252,3.281650,3.037137,3.640299,3.437088,2.970561,2.486177,3.476547,3.486015,2.631699,3.248411,2.733078,2.741270,2.463562,3.310968,3.090376,3.164833,3.484158,3.222875,3.194854,3.249758,2.645143,2.988512,2.597913,2.700029,2.969394,3.353963,3.686071,2.638269,3.057777,2.976363,3.175745,3.045195,3.431987,3.043191,3.144769,3.403625,3.239443,3.187354,3.454308,3.358322,3.194627,3.279447,3.142050,3.596608,3.438300,3.537067,3.573232,3.867143,3.347733,3.559397,3.298561,3.293146,3.400786,3.352642,3.687732,3.423138,3.050036,3.000248,3.423602,3.409861,3.596049,3.340770,3.870741,3.611717,3.729284,3.150397,3.238645,3.405153,3.611251,3.177549,3.781476,3.326313,3.750626,3.663842,3.089675,3.673514,0.550460
2.652333,3.089472,3.119557,3.440819,2.995362,8.304666,9.178945,9.239115,9.881638,8.990724,3.194137,3.120807,2.677608,3.131558,3.297442,2.828870,3.659388,2.921696,2.788713,3.098793,2.914137,2.544276,2.991281,3.531901,3.667511,2.810986,3.301758,3.044176,3.094629,3.422457,3.284024,3.051440,2.690419,2.625340,2.978661,3.107871,3.167724,3.260656,3.326528,2.198974,3.301147,2.650851,3.371356,3.112215,3.210187,2.819691,3.094217,2.377596,3.365082,2.889720,2.136973,3.353828,3.558925,2.707957,3.404237,3.798543,3.996957,3.339004,3.035871,3.358490,3.585140,3.540873,3.031276,3.031172,3.439324,3.877753,3.071393,3.829589,3.536133,3.882739,3.356387,3.816004,3.556894,3.156512,3.201082,3.970367,3.304323,3.043410,3.441064,3.582808,3.691169,3.000587,3.189349,3.005965,3.208956,3.638030,3.305449,3.194432,3.762545,3.533377,3.637766,3.803474,3.237641,3.059009,3.663521,3.795899,3.517699,3.808777,3.361310,3.715158,0.607628
